"id","name","nick_name","wins","losses","draws","height","weight","reach","stance","dob","splm","str_acc","sapm","str_def","td_avg","td_avg_acc","td_def","sub_avg","kd_received_avg","td_attempts_received_avg","sub_att_received_avg","sub_def","total_fights","total_fight_time_sec","finish_rate","ctrl_avg","leg_landed_avg","body_landed_avg","kd","strikes_attempted","sub_att","career_td_acc","ko_tko_wins","sub_wins","ko_loss_rate","never_submitted","five_round_fights","five_round_wins","five_round_win_rate","five_round_decision_rate","ground_finish_rate","ground_landed_per_tko","sig_str_landed_per_sec","splm_std","badges"
"a780d16cf7eed44d","Lucio Linhares","","19","8","0","187.96","83.91","0.0","Orthodox","Dec 08, 1973","0.99","22","3.47","34","1.86","50","50","1.9","2.45","4.89","7.34","0.0","2","368","0.0","271.47","12.23","0.0","0.0","71.0","2.0","50.0","0","0","50.0","0","0","0","0.0","0.0","0.0","0.0","0.0435","0.24",""
"723b64c0e9a8f348","Josias Musasa","The KO Wizard","8","1","0","172.72","61.23","187.96","Southpaw","Oct 10, 1998","3.45","43","4.6","28","0.82","50","77","0.8","4.59","9.18","9.18","0.0","1","196","0.0","45.92","45.92","0.0","0.0","31.0","0.0","0.0","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0663","0.0",""
"893d51aaf024eddd","Jimy Hettes","The Kid","11","3","0","175.26","65.77","180.34","Southpaw","Jun 09, 1987","3.47","57","3.5","57","5.2","44","61","1.4","2.56","13.44","0.64","100.0","6","1406","33.33","987.7","5.76","21.76","0.0","384.0","6.0","44.9","0","2","33.33","1","0","0","0.0","0.0","0.0","0.0","0.1565","6.94","Russian Bear,Pie-thon"
"dd37fd509af89f15","Josh Koscheck","","17","11","0","177.8","77.11","185.42","Orthodox","Nov 30, 1977","1.79","36","2.27","63","2.46","48","64","0.4","0.87","4.04","3.61","80.0","25","6236","36.0","797.96","3.75","11.55","4.0","1183.0","7.0","48.19","6","3","12.0","0","0","0","0.0","0.0","83.33","8.5","0.0686","3.67","KO Creamer,Russian Bear,Can’t Touch This"
"5b8ba8f5512893b1","Matt Sayles","","8","4","0","170.18","70.31","172.72","Orthodox","Feb 21, 1994","4.83","41","2.81","61","0.36","16","81","0.7","0.0","21.45","8.17","50.0","4","881","25.0","314.64","33.71","46.99","0.0","420.0","2.0","25.0","0","1","0.0","0","0","0","0.0","0.0","0.0","0.0","0.1896","8.6",""
"22e47b53e4ceb27c","David Loiseau","The Crow","23","11","0","182.88","83.91","193.04","Orthodox","Dec 17, 1979","1.59","44","3.64","43","0.43","42","36","0.1","1.14","12.55","1.14","100.0","9","2367","44.44","331.56","7.22","9.89","4.0","372.0","1.0","42.86","4","0","11.11","1","0","0","0.0","0.0","100.0","13.0","0.0701","2.72","Locksmith"
"072a10e85f7d4bff","Milana Dudieva","","11","6","0","160.02","61.23","0.0","Orthodox","Aug 04, 1989","0.87","31","3.43","58","2.34","45","0","0.0","0.0","2.49","1.25","100.0","3","722","0.0","432.55","7.48","9.97","0.0","88.0","0.0","45.45","0","0","66.67","1","0","0","0.0","0.0","0.0","0.0","0.0388","2.29",""
"003d82fa384ca1d0","Aalon Cruz","","8","4","0","182.88","65.77","198.12","Switch","Sep 20, 1989","7.58","39","8.88","58","0.0","0","0","0.0","4.86","0.0","0.0","0.0","2","185","0.0","77.84","0.0","0.0","0.0","15.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0108","0.71",""
"d3fa5c5955397532","Grigory Popov","","13","3","0","170.18","61.23","172.72","Switch","Apr 18, 1984","3.63","37","4.2","55","0.0","0","45","0.0","3.07","16.87","0.0","0.0","2","587","0.0","88.93","24.53","52.13","0.0","238.0","0.0","0.0","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.1533","2.25",""
"e4aaaa34535e32b6","Nick Denis","The Ninja of Love","11","3","0","170.18","61.23","0.0","Orthodox","Oct 11, 1983","6.54","53","5.42","36","2.8","100","80","0.0","0.0","14.02","5.61","0.0","2","321","50.0","356.07","8.41","16.82","1.0","66.0","0.0","100.0","1","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.109","12.59",""
"6b5b9be990774f0e","Maciej Jewtuszko","Irokez","12","3","0","182.88","70.31","0.0","Southpaw","Jan 31, 1981","2.29","45","1.39","66","0.0","0","42","0.9","0.0","21.0","0.0","0.0","1","300","0.0","0.0","6.0","27.0","0.0","67.0","0.0","0.0","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.1","0.0",""
"1cf7ccf64a5bf24e","Oskar Piechota","Imadlo","11","3","1","182.88","83.91","193.04","Southpaw","Jan 24, 1990","3.3","52","3.93","51","0.61","40","38","1.5","1.85","8.0","1.85","0.0","6","1462","16.67","301.03","10.47","16.01","3.0","312.0","5.0","40.0","1","0","16.67","0","0","0","0.0","0.0","100.0","7.0","0.1115","2.93",""
"9a967e8e43dcef63","Joao Pierini","","4","1","0","185.42","70.31","0.0","Switch","Dec 11, 1971","0.76","14","4.56","33","0.0","0","0","0.0","0.0","0.0","0.0","0.0","1","79","0.0","0.0","0.0","0.0","0.0","7.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0127","0.0",""
"c77a953488e5607d","Vinc Pichel","From Hell","14","5","0","177.8","70.31","182.88","Orthodox","Nov 23, 1982","3.78","46","3.17","54","2.5","51","31","0.2","0.0","10.37","1.64","66.67","12","3298","8.33","600.36","44.75","39.3","1.0","1230.0","2.0","51.02","1","0","8.33","0","0","0","0.0","0.0","100.0","3.0","0.1719","4.77","Russian Bear"
"cd2e5a390821fb48","TJ Laramie","","12","5","0","167.64","65.77","167.64","Orthodox","Oct 15, 1997","1.49","50","2.64","38","1.44","33","40","0.0","0.0","25.57","2.56","0.0","2","352","0.0","690.34","10.23","5.11","0.0","35.0","0.0","20.0","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0426","1.5",""
"2676b28836a5a836","Benson Henderson","Smooth","24","7","0","175.26","77.11","177.8","Southpaw","Nov 16, 1983","2.93","45","1.79","63","2.4","45","63","0.8","0.48","19.46","4.32","94.44","14","3746","14.29","937.72","52.14","59.34","3.0","1801.0","10.0","49.23","0","2","7.14","0","8","8","100.0","75.0","0.0","0.0","0.2205","5.91","Russian Bear,Can’t Touch This,Champ Rounds"
"b6452706b373eea1","Renato Moicano","","20","7","1","180.34","70.31","182.88","Orthodox","May 21, 1989","4.17","48","3.57","59","1.67","41","62","0.5","0.86","8.6","0.43","0.0","19","4188","42.11","489.11","28.37","15.26","2.0","1531.0","6.0","41.67","2","6","15.79","0","1","1","100.0","0.0","100.0","28.5","0.1791","10.4","Doughmaker"
"ee9ebceabfd16fa7","Kevin Lee","The Motown Phenom","18","8","0","175.26","77.11","195.58","Orthodox","Sep 04, 1992","3.88","42","3.6","50","3.18","43","75","0.8","0.62","8.32","2.5","50.0","19","4325","36.84","1118.29","4.99","34.54","1.0","1995.0","11.0","43.4","3","4","5.26","0","2","2","100.0","0.0","100.0","39.0","0.1949","21.2","Russian Bear,Pie-thon,Doughmaker"
"3cf66c62d9069f43","Lucie Pudilova","","14","10","0","172.72","56.7","170.18","Orthodox","Jun 13, 1994","3.6","37","4.07","50","0.7","31","67","0.6","0.0","8.33","2.08","57.14","11","3024","9.09","601.79","14.88","26.49","2.0","1435.0","6.0","31.82","1","0","0.0","0","0","0","0.0","0.0","100.0","21.0","0.1789","5.59","Doughmaker,Iron Chin"
"1f454354805b6f75","Anderson Silva","The Spider","34","11","0","187.96","83.91","195.58","Southpaw","Apr 14, 1975","3.05","61","2.05","60","0.5","77","69","0.8","1.11","14.1","0.74","100.0","25","4850","56.0","152.54","37.48","33.59","18.0","1410.0","6.0","75.0","11","3","16.0","1","11","11","100.0","18.18","81.82","4.82","0.1715","11.34","KO Creamer,Kickin’ Pot Pie,Can’t Touch This,Champ Rounds"
"04c8b08b16a5b99e","Tanner Boser","The Bulldozer","21","10","1","187.96","92.99","190.5","Orthodox","Aug 02, 1991","4.7","52","2.75","58","0.0","0","63","0.0","0.0","7.15","0.38","100.0","10","2393","30.0","169.24","62.06","38.74","2.0","979.0","0.0","0.0","3","0","10.0","1","0","0","0.0","0.0","100.0","3.67","0.2156","6.21","Kickin’ Pot Pie,Locksmith"
"0a73acff6325c1e2","Shayilan Nuerdanbieke","Wolverine","39","12","0","172.72","65.77","175.26","Orthodox","May 04, 1994","1.95","45","2.64","50","3.3","35","28","0.2","0.81","5.66","5.66","71.43","6","1113","16.67","1533.15","8.89","8.09","3.0","270.0","1.0","35.0","1","0","16.67","0","0","0","0.0","0.0","100.0","15.0","0.1114","9.79",""
"029afd138865d20a","Rafael Alves","The Turn","20","12","0","172.72","70.31","172.72","Orthodox","Nov 14, 1990","1.85","48","3.3","58","0.29","25","44","1.5","1.13","9.02","0.0","0.0","4","798","25.0","265.04","14.66","19.17","1.0","159.0","4.0","25.0","0","1","25.0","1","0","0","0.0","0.0","0.0","0.0","0.099","9.32",""
"b26d3e3746fb4024","Brian Bowles","","10","3","0","170.18","61.23","177.8","Orthodox","Jun 22, 1980","2.36","26","2.98","64","1.39","70","54","1.4","2.57","1.29","1.29","0.0","4","700","25.0","547.71","1.29","33.43","1.0","287.0","2.0","100.0","0","1","25.0","0","0","0","0.0","0.0","0.0","0.0","0.1214","3.43",""
"dab8cfbb6b1db10a","Livinha Souza","The Brazilian Gangsta","14","4","0","160.02","52.16","160.02","Orthodox","Mar 11, 1991","1.75","45","3.6","56","2.54","45","40","1.4","1.2","3.0","0.0","0.0","6","1500","16.67","406.8","21.0","16.8","0.0","253.0","6.0","45.83","0","1","16.67","1","0","0","0.0","0.0","0.0","0.0","0.076","2.98","Russian Bear"
"ffc3e6daaa6da0b7","Johnny Bedford","Brutal","21","13","1","177.8","61.23","180.34","Orthodox","Jan 06, 1983","4.53","50","1.75","63","1.83","62","62","0.0","1.36","21.72","5.43","25.0","6","663","33.33","1430.77","13.57","76.02","3.0","368.0","0.0","62.5","2","0","16.67","0","0","0","0.0","0.0","100.0","34.0","0.2805","14.42","Doughmaker,Can’t Touch This"
"ca36633b80be4a78","Kaynan Kruschewsky","Bahia","15","3","0","182.88","70.31","185.42","Orthodox","Apr 04, 1991","5.67","50","5.71","46","2.74","100","75","2.1","1.66","6.65","0.0","0.0","2","541","0.0","277.82","1.66","48.24","0.0","187.0","2.0","100.0","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.1793","7.9",""
"853eb0dd5c0e2149","Kai Kara-France","Don't Blink","25","12","0","162.56","56.7","175.26","Orthodox","Mar 26, 1993","4.46","40","3.24","64","0.56","30","83","0.0","1.1","15.38","3.02","72.73","13","3277","23.08","226.58","42.02","28.56","8.0","1769.0","0.0","30.0","3","0","7.69","0","0","0","0.0","0.0","66.67","2.33","0.2173","6.7","Kickin’ Pot Pie"
"2ff2e6e5abea3e53","Lewis Gonzalez","Lethal","11","3","0","177.8","77.11","0.0","Orthodox","Sep 19, 1987","1.4","37","1.87","41","2.0","33","62","0.0","0.0","24.0","0.0","0.0","1","300","0.0","840.0","15.0","18.0","0.0","56.0","0.0","33.33","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.07","0.0",""
"262a7d06203657e6","Alexander Hernandez","The Great Ape","17","8","0","175.26","70.31","182.88","Orthodox","Oct 01, 1992","4.38","40","4.62","57","1.24","36","71","0.1","0.48","9.8","0.96","75.0","16","3767","25.0","343.08","24.13","55.43","5.0","1731.0","1.0","36.11","4","0","18.75","0","0","0","0.0","0.0","50.0","1.5","0.1882","5.9","KO Creamer,Kickin’ Pot Pie"
"065eb44700e641a4","Devin Powell","","9","4","0","182.88","70.31","185.42","Orthodox","Mar 01, 1988","2.88","41","3.67","51","0.0","0","0","0.6","0.0","6.23","1.78","100.0","4","1012","25.0","130.73","50.69","31.13","1.0","324.0","2.0","0.0","1","0","0.0","1","0","0","0.0","0.0","100.0","2.0","0.1334","2.67",""
"01fcef7e3d051722","Henry Briones","Bure","16","8","1","172.72","61.23","175.26","Orthodox","Oct 22, 1980","3.47","42","4.68","53","0.0","0","52","0.6","2.76","19.33","1.84","0.0","5","978","20.0","39.57","14.72","57.98","1.0","417.0","2.0","0.0","0","1","20.0","0","0","0","0.0","0.0","0.0","0.0","0.182","9.22",""
"2f6a993c7f547c13","Sergey Morozov","","19","5","0","167.64","61.23","170.18","Orthodox","Jun 14, 1989","3.01","43","2.97","61","3.63","31","68","0.0","2.04","12.93","2.04","0.0","5","1323","0.0","929.25","17.69","18.37","1.0","430.0","0.0","31.91","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.1413","3.95","Can’t Touch This"
"b7d524c77c27389b","Marcus Davis","The Irish Hand Grenade","22","11","0","177.8","77.11","177.8","Southpaw","Aug 24, 1973","2.72","39","2.79","65","1.6","48","47","1.4","0.88","6.76","1.76","83.33","15","3061","46.67","524.53","17.35","19.11","6.0","896.0","12.0","48.28","3","4","20.0","0","0","0","0.0","0.0","100.0","3.0","0.1163","3.54","Pie-thon,Can’t Touch This"
"7f0f171414d0a287","Zelim Imadaev","","8","3","0","182.88","77.11","193.04","Orthodox","Jan 25, 1995","2.91","36","4.35","43","0.38","50","60","0.0","1.03","20.62","4.12","75.0","3","873","0.0","375.26","16.49","28.87","0.0","311.0","0.0","50.0","0","0","33.33","0","0","0","0.0","0.0","0.0","0.0","0.1317","3.54",""
"09e62c450e754913","Jimmy Flick","The Brick","17","9","0","170.18","56.7","172.72","Orthodox","Sep 07, 1990","1.67","50","4.7","43","2.36","33","0","3.5","0.74","2.23","4.46","100.0","6","1211","33.33","575.23","14.12","21.55","0.0","166.0","8.0","29.63","0","2","33.33","1","0","0","0.0","0.0","0.0","0.0","0.0652","4.3",""
"b05086131c6f5dc5","Derek Downey","","11","4","0","185.42","83.91","0.0","Orthodox","Apr 27, 1980","0.32","100","3.36","12","2.4","16","0","0.0","0.0","48.0","24.0","0.0","1","75","0.0","744.0","0.0","24.0","0.0","2.0","0.0","16.67","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0267","0.0",""
"22d1e00e1aabb7c9","Mike Whitehead","","27","8","0","185.42","92.99","0.0","Orthodox","Jun 29, 1981","1.62","33","2.36","59","3.59","43","77","0.3","0.0","0.0","0.0","0.0","1","300","0.0","1149.0","12.0","24.0","0.0","73.0","0.0","41.67","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.09","0.0",""
"760a55d5b6098cbe","Carlos Candelario","The Cannon","8","3","0","172.72","56.7","172.72","Southpaw","Jun 04, 1991","3.97","46","5.17","44","2.28","36","53","0.3","1.96","9.8","7.84","75.0","2","459","0.0","601.96","31.37","49.02","0.0","182.0","1.0","50.0","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.1699","12.12",""
"8614b7134913f5d5","Jarjis Danho","Man Mountain","7","1","1","190.5","120.2","187.96","Orthodox","Oct 15, 1983","3.38","50","5.25","49","0.51","16","100","0.0","0.0","4.71","0.0","0.0","3","573","33.33","667.54","12.57","32.98","1.0","198.0","0.0","16.67","1","0","0.0","1","0","0","0.0","0.0","100.0","1.0","0.1745","9.06","Greasy"
"ffdeb4fbea09ce75","Jessica Rakoczy","The Ragin'","1","5","0","170.18","52.16","0.0","Orthodox","Apr 14, 1977","2.5","44","3.55","64","0.75","20","0","0.8","0.0","6.01","3.01","100.0","2","599","0.0","570.95","4.51","28.55","0.0","112.0","1.0","20.0","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.0835","4.2",""
"a12a8314adc1c1c9","Laureano Staropoli","Pepi","9","5","0","185.42","83.91","180.34","Orthodox","Feb 27, 1993","3.31","34","3.73","54","0.83","26","48","0.0","0.5","12.5","0.0","0.0","6","1800","0.0","206.0","14.0","36.0","0.0","876.0","0.0","26.32","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.1656","5.79",""
"267f4a6568abe245","Landon Quinones","The Lone Wolf","7","3","1","175.26","70.31","177.8","Southpaw","Nov 21, 1995","6.77","40","7.7","55","0.5","33","100","0.0","0.0","15.0","0.0","0.0","2","600","0.0","247.5","52.5","72.0","0.0","503.0","0.0","33.33","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.3383","9.3",""
"296a120cb880477b","Kiru Sahota","","12","3","0","177.8","56.7","185.42","Orthodox","May 28, 1995","4.05","52","2.64","41","0.92","33","50","0.5","5.77","0.0","0.0","0.0","1","156","0.0","0.0","11.54","0.0","0.0","23.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0128","0.0",""
"8c8c92a12621d7e0","Chris Cope","C-Murder","8","4","0","182.88","77.11","182.88","Orthodox","Mar 05, 1983","3.96","26","4.82","50","0.0","0","80","0.0","6.44","10.74","0.0","0.0","3","419","0.0","225.54","55.85","51.55","0.0","330.0","0.0","0.0","0","0","66.67","1","0","0","0.0","0.0","0.0","0.0","0.2076","6.04",""
"1e719d4b676dc19a","Brunno Ferreira","The Hulk","14","2","0","177.8","83.91","182.88","Orthodox","Nov 04, 1992","3.41","50","3.34","51","1.39","28","57","1.0","0.0","7.35","1.7","66.67","7","1592","71.43","146.98","9.61","15.26","3.0","265.0","3.0","28.57","3","2","14.29","0","0","0","0.0","0.0","66.67","1.67","0.0823","2.21",""
"02f484417a6fa69d","Uran Satybaldiev","Gorilla","8","1","0","193.04","92.99","200.66","Orthodox","Aug 10, 1994","2.4","25","3.87","45","0.0","0","100","0.0","0.0","3.0","0.0","0.0","1","300","0.0","60.0","33.0","18.0","0.0","141.0","0.0","0.0","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.12","0.0","Greasy"
"23dec7c47cb418f8","Zachary Reese","Savage","9","2","0","193.04","83.91","195.58","Switch","Mar 24, 1994","4.28","54","2.99","43","2.88","58","57","1.2","0.0","17.74","0.99","100.0","5","913","20.0","432.75","22.67","40.42","1.0","275.0","2.0","58.33","1","0","40.0","1","0","0","0.0","0.0","100.0","4.0","0.1621","6.05","Russian Bear"
"1effd880e1f1bb30","Garrett Armfield","","10","5","0","167.64","61.23","177.8","Orthodox","Oct 09, 1996","5.35","53","3.64","56","1.1","50","64","0.6","0.0","26.36","5.43","42.86","5","1161","20.0","471.32","13.18","39.53","2.0","542.0","2.0","50.0","1","0","0.0","0","0","0","0.0","0.0","100.0","5.0","0.2506","7.1","Bakers Dozen,Iron Chin,The Dogwalker"
"4e6738062d469256","Sedriques Dumas","The Reaper","10","3","0","187.96","83.91","200.66","Orthodox","Aug 06, 1995","2.1","45","2.5","55","1.25","35","40","0.2","1.24","9.33","1.87","33.33","6","1447","0.0","799.24","26.74","12.44","0.0","275.0","0.0","30.77","0","0","33.33","0","0","0","0.0","0.0","0.0","0.0","0.0857","3.38",""
"198994b47f395af0","Carlo Pedersoli Jr.","Semento","11","3","0","180.34","77.11","190.5","Southpaw","Jun 08, 1993","4.17","37","4.12","61","2.91","44","0","0.0","2.82","0.0","0.0","0.0","3","638","0.0","148.12","11.29","45.14","0.0","228.0","0.0","44.44","0","0","66.67","1","0","0","0.0","0.0","0.0","0.0","0.1348","4.79",""
"f6ad6a1e4d600e0d","Mason Jones","The Dragon","16","2","0","177.8","70.31","187.96","Orthodox","Apr 26, 1995","5.56","41","4.46","48","4.24","52","80","0.0","0.67","10.12","0.0","0.0","5","1334","0.0","885.83","23.61","62.74","0.0","891.0","0.0","52.78","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.2804","5.0","Bakers Dozen,Russian Bear,The Dogwalker"
"46d0a888d87d91ac","Abu Azaitar","Captain Morocco","14","4","1","175.26","83.91","193.04","Orthodox","Mar 10, 1986","4.38","43","4.32","51","1.0","37","42","0.0","1.0","7.03","1.0","100.0","3","896","0.0","354.58","26.12","72.32","0.0","453.0","0.0","37.5","0","0","33.33","1","0","0","0.0","0.0","0.0","0.0","0.2199","6.15",""
"b0d6a1d8ac3d563d","Max Griffin","Pain","20","12","0","180.34","77.11","193.04","Orthodox","Nov 29, 1985","3.76","47","3.7","58","1.28","40","70","0.3","0.2","11.47","0.2","0.0","18","4471","16.67","448.29","25.16","35.83","8.0","1861.0","4.0","40.82","3","0","5.56","0","0","0","0.0","0.0","66.67","4.0","0.1973","7.61","Kickin’ Pot Pie"
"b7ad576b8ae115e6","Mike Rhodes","Biggie","10","5","0","185.42","77.11","187.96","Orthodox","Dec 04, 1989","3.2","39","4.13","64","0.96","33","75","0.5","0.0","21.33","1.33","0.0","3","675","0.0","252.0","45.33","18.67","0.0","254.0","1.0","33.33","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.1481","3.88",""
"c6e6926a81adcd00","Adriano Santos","","0","1","0","0.0","0.0","0.0","","","0.0","0","0.0","0","0.0","0","0","0.0","0.0","6.67","0.0","0.0","1","540","0.0","0.0","1.67","3.33","0.0","36.0","0.0","66.67","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0204","0.0",""
"ebef46976554f975","Jordan Griffin","Native Psycho","18","9","0","177.8","65.77","185.42","Southpaw","Feb 28, 1990","2.52","46","3.02","50","1.45","35","42","1.9","0.0","12.06","2.54","100.0","5","1418","20.0","719.11","1.27","13.33","0.0","355.0","8.0","36.84","0","1","0.0","1","0","0","0.0","0.0","0.0","0.0","0.1192","2.37","Iron Chin"
"4f74c8be51db8a37","Daiju Takase","","12","15","2","182.88","77.11","0.0","Southpaw","Apr 20, 1978","0.49","30","1.64","47","0.84","17","21","1.2","0.0","1.24","0.0","0.0","3","725","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0","0","66.67","1","0","0","0.0","0.0","0.0","0.0","0.0069","0.47",""
"fbf0537e420e698e","Daniel Teymur","Kid Dynamite","7","4","0","165.1","65.77","175.26","Orthodox","Feb 03, 1988","3.08","46","3.93","56","0.56","18","60","0.3","0.8","16.09","6.43","62.5","5","1119","0.0","479.36","46.65","16.09","0.0","353.0","1.0","18.18","0","0","20.0","0","0","0","0.0","0.0","0.0","0.0","0.1475","5.25",""
"7c3c48cf54a2848e","Yuta Sasaki","Ulka","21","6","2","177.8","56.7","180.34","Southpaw","Oct 07, 1989","2.16","41","2.5","50","3.03","43","41","1.2","1.02","8.66","3.57","28.57","9","1766","44.44","405.15","11.72","16.82","0.0","336.0","5.0","43.33","0","4","11.11","0","0","0","0.0","0.0","0.0","0.0","0.0787","2.77","Russian Bear,Pie-thon"
"8d9586726252dbf7","Kevin Casey","King","9","5","2","180.34","83.91","195.58","Southpaw","Jun 15, 1981","2.27","53","3.76","46","0.79","22","27","0.4","2.72","4.77","0.0","0.0","7","1322","0.0","755.67","19.74","25.87","1.0","311.0","2.0","21.43","0","0","42.86","1","0","0","0.0","0.0","0.0","0.0","0.1286","4.54",""
"052ceb8976695342","Chase Gormley","","14","6","0","190.5","120.2","0.0","Orthodox","","3.6","42","6.03","44","3.12","42","0","1.0","3.09","3.09","9.28","0.0","2","291","0.0","275.26","0.0","12.37","0.0","29.0","1.0","33.33","0","0","50.0","0","0","0","0.0","0.0","0.0","0.0","0.0344","0.29",""
"a54a35a670d8e852","Andre Roberts","The Chief","14","2","1","187.96","156.49","0.0","Orthodox","Feb 24, 1965","0.0","0","0.0","0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","3","394","33.33","63.96","0.0","0.0","1.0","23.0","0.0","0.0","1","0","33.33","1","0","0","0.0","0.0","100.0","3.0","0.0305","1.51",""
"257b0c8d6f199895","Impa Kasanganay","Tshilobo","9","2","0","180.34","77.11","190.5","Orthodox","Jan 17, 1994","4.96","48","3.66","58","1.75","58","66","0.2","2.97","4.45","0.0","0.0","4","607","25.0","280.23","19.28","26.69","0.0","327.0","1.0","28.57","0","1","50.0","1","0","0","0.0","0.0","0.0","0.0","0.2175","9.88",""
"42a7e90605df3c8a","Damian Stasiak","Webster","10","6","0","165.1","61.23","177.8","Orthodox","Feb 20, 1990","1.86","36","3.1","52","2.64","35","43","0.6","0.63","10.06","4.4","100.0","6","1431","33.33","638.36","13.21","17.61","0.0","377.0","3.0","35.14","0","2","16.67","1","0","0","0.0","0.0","0.0","0.0","0.0957","3.74","Pie-thon"
"bc711b6dd95c1af6","Mario Bautista","","16","2","0","175.26","61.23","175.26","Switch","Jul 01, 1993","6.13","49","4.45","55","1.67","33","67","0.8","0.64","11.9","0.64","0.0","12","2798","33.33","516.26","27.98","60.79","1.0","1451.0","6.0","33.33","1","3","8.33","0","0","0","0.0","0.0","100.0","9.0","0.2555","10.36","Bakers Dozen,Pie-thon,The Dogwalker"
"d21113c9ff3788ae","Peter Barrett","Slippery","11","5","0","177.8","65.77","185.42","Southpaw","Aug 10, 1986","4.18","61","4.32","42","1.39","22","66","0.0","1.87","20.54","9.34","60.0","2","482","0.0","296.89","42.95","33.61","0.0","144.0","0.0","0.0","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.1473","5.61",""
"333b9e5c723ac873","Aleksandar Rakic","Rocket","14","5","0","193.04","92.99","198.12","Orthodox","Feb 06, 1992","4.16","50","2.91","51","0.66","23","85","0.1","0.38","8.01","0.38","100.0","10","2360","20.0","837.84","56.82","27.84","4.0","950.0","1.0","23.81","2","0","20.0","1","0","0","0.0","0.0","50.0","5.0","0.2017","6.22","Greasy,Locksmith"
"068f8a189a47fea6","Maurice Greene","The Crochet Boss","9","7","0","200.66","117.03","203.2","Orthodox","Jul 05, 1986","3.28","45","3.61","45","0.0","0","27","0.4","1.63","5.97","1.63","0.0","8","1657","37.5","59.2","40.74","20.64","2.0","492.0","2.0","0.0","1","2","25.0","0","0","0","0.0","0.0","100.0","2.0","0.134","5.78",""
"b7b84ccd221be298","Nasrat Haqparast","","18","5","0","177.8","70.31","182.88","Southpaw","Aug 22, 1995","6.4","45","6.01","63","0.35","20","84","0.0","0.26","11.79","0.26","100.0","14","3510","14.29","105.38","10.26","62.05","7.0","2440.0","0.0","20.0","2","0","7.14","1","0","0","0.0","0.0","100.0","7.5","0.3162","9.93","Bakers Dozen,Locksmith,The Dogwalker"
"a6a9ab5a824e8f66","Joel Sutton","","2","4","1","180.34","92.99","0.0","Orthodox","","0.0","0","0.0","0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","2","169","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.0","0.0",""
"2067a177a2842fbf","Sammy Morgan","The Squeeze","18","12","0","177.8","77.11","0.0","Orthodox","Sep 28, 1981","1.05","22","3.74","40","1.43","20","0","0.5","14.02","19.63","0.0","0.0","2","321","0.0","0.0","2.8","14.02","0.0","46.0","1.0","0.0","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.028","0.63",""
"8a8a84b743ae7699","Dennis Hallman","Superman","53","20","2","175.26","70.31","182.88","Orthodox","Dec 02, 1975","1.12","44","1.96","43","1.79","30","25","2.1","0.44","1.78","0.89","100.0","9","2023","33.33","821.7","5.34","8.45","1.0","209.0","12.0","30.3","1","2","33.33","1","0","0","0.0","0.0","100.0","2.0","0.0465","2.47","Locksmith"
"eabf206b162b3b83","Paul Craig","Bearjew","17","9","1","190.5","92.99","193.04","Orthodox","Nov 27, 1987","2.54","45","3.0","43","1.47","19","35","1.4","0.82","3.48","1.23","0.0","20","4394","45.0","271.6","14.95","26.83","1.0","914.0","15.0","19.28","3","6","25.0","0","0","0","0.0","0.0","100.0","18.67","0.0944","4.05","Pie-thon,Doughmaker"
"e00a3dee329a51f7","Jamall Emmers","Pretty Boy","21","8","0","177.8","65.77","187.96","Orthodox","Jul 24, 1989","5.45","49","4.07","56","1.74","40","80","0.2","0.48","6.66","1.43","33.33","8","1891","25.0","530.2","25.7","55.21","3.0","788.0","1.0","40.91","2","0","12.5","0","0","0","0.0","0.0","100.0","4.0","0.1967","4.69","Bakers Dozen"
