id,total_fights,total_fight_time_sec,finish_rate,ctrl_avg,leg_landed_avg,body_landed_avg,kd,strikes_attempted,sub_att,career_td_acc,ko_tko_wins,sub_wins,ko_loss_rate,never_submitted,five_round_fights,five_round_wins,five_round_win_rate,five_round_decision_rate,ground_finish_rate,ground_landed_per_tko,sig_str_landed_per_sec,splm_std
c670aa48827d6be6,13,3551,46.15,0.0,2.79,5.32,0.0,259.0,6.0,45.0,1,5,7.69,0,0,0,0.0,0.0,100.0,9.0,0.0332,2.35
1dc56b59cb28425d,9,3050,55.56,0.0,2.36,0.3,0.0,97.0,11.0,0.0,0,5,11.11,1,0,0,0.0,0.0,0.0,0.0,0.0072,0.87
597db668b01c442c,6,3286,66.67,60.53,10.68,0.55,1.0,131.0,8.0,75.0,1,3,16.67,1,0,0,0.0,0.0,100.0,4.0,0.0183,1.04
19ffeb5e3fffd6d5,4,633,50.0,0.0,1.42,1.42,0.0,2.0,0.0,0.0,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0032,0.25
de3ed2e152520c8d,3,427,33.33,0.0,2.11,6.32,0.0,51.0,0.0,50.0,1,0,66.67,1,0,0,0.0,0.0,100.0,8.0,0.0539,3.07
c1684f00c626f4c0,1,720,100.0,0.0,0.0,1.25,0.0,29.0,0.0,100.0,1,0,0.0,1,0,0,0.0,0.0,100.0,7.0,0.0111,0.0
08a7080ff5904661,1,332,100.0,0.0,0.0,0.0,0.0,17.0,0.0,100.0,1,0,0.0,1,0,0,0.0,0.0,100.0,8.0,0.0241,0.0
749685d24e2cac50,5,1703,60.0,0.0,1.06,0.0,0.0,17.0,4.0,100.0,1,2,0.0,0,0,0,0.0,0.0,100.0,7.0,0.0076,1.84
3f24c96753dbd9f9,2,309,50.0,0.0,0.0,2.91,0.0,5.0,2.0,0.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0032,0.97
96d173b7f92aa520,1,326,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
a6a9ab5a824e8f66,2,169,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
46c8ec317aff28ac,5,300,80.0,0.0,6.0,27.0,1.0,40.0,3.0,66.67,1,3,20.0,1,0,0,0.0,0.0,100.0,12.0,0.0867,9.42
dedc3bb440d09554,3,300,33.33,0.0,6.0,6.0,0.0,9.0,0.0,0.0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0267,2.15
429e7d3725852ce9,10,2912,80.0,0.0,3.4,2.16,0.0,75.0,12.0,36.36,1,7,10.0,1,0,0,0.0,0.0,100.0,3.0,0.0124,1.01
ad047e3073a775f3,3,448,66.67,0.0,0.0,0.0,0.0,52.0,1.0,75.0,1,1,0.0,0,0,0,0.0,0.0,100.0,5.0,0.0424,1.72
bf12aca029bfcc47,4,774,50.0,0.0,15.12,1.16,1.0,81.0,1.0,0.0,1,1,0.0,0,0,0,0.0,0.0,100.0,26.0,0.0607,6.91
e8fb8e53bc2e29d6,3,444,33.33,0.0,0.0,2.03,0.0,2.0,0.0,0.0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0023,0.54
b60391da771deefe,2,307,50.0,0.0,0.0,2.93,0.0,4.0,1.0,100.0,0,1,50.0,1,0,0,0.0,0.0,0.0,0.0,0.013,0.69
32a3025d5db456ae,1,83,100.0,0.0,0.0,108.43,0.0,28.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,100.0,5.0,0.2048,0.0
a2b06ca02bca14c0,3,234,33.33,0.0,0.0,11.54,1.0,23.0,1.0,33.33,1,0,66.67,1,0,0,0.0,0.0,100.0,4.0,0.0641,4.67
6ceff86fae4f6b3b,3,556,33.33,14.57,1.62,1.62,0.0,6.0,5.0,50.0,0,1,33.33,0,0,0,0.0,0.0,0.0,0.0,0.0072,0.28
319fa1bd3176bded,3,987,66.67,0.0,3.65,0.91,1.0,55.0,1.0,100.0,1,1,0.0,0,0,0,0.0,0.0,100.0,9.0,0.0284,1.42
a6c2f5381d575920,2,259,50.0,0.0,3.47,3.47,0.0,14.0,0.0,0.0,1,0,50.0,1,0,0,0.0,0.0,100.0,7.0,0.0347,1.07
be9d259be012e8a4,2,50,50.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0,1,50.0,1,0,0,0.0,0.0,0.0,0.0,0.02,1.5
c3c23c99477c041b,1,292,100.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0068,0.0
dd12382f28296f7b,1,300,0.0,72.0,90.0,33.0,1.0,164.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2367,0.0
56116a79e4deed06,4,1008,25.0,1249.11,11.61,23.21,0.0,167.0,6.0,53.33,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0923,0.94
f9081770e28ea2e1,3,784,0.0,638.27,36.73,40.18,0.0,351.0,2.0,27.78,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1824,2.75
a3be148af5c7b088,6,1236,33.33,798.79,32.77,62.62,0.0,611.0,2.0,44.44,0,2,33.33,1,0,0,0.0,0.0,0.0,0.0,0.2273,11.77
d33da8a3d82bdb62,2,404,0.0,55.69,6.68,17.82,0.0,116.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0941,1.82
7ee0fd831c0fe7c3,6,1661,83.33,99.7,27.09,26.01,8.0,402.0,0.0,100.0,5,0,0.0,1,1,1,100.0,0.0,20.0,0.4,0.1288,4.3
a67d071163962af8,4,1200,0.0,186.75,13.5,23.25,0.0,230.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1117,1.8
5537efc6e496dd84,1,201,0.0,541.79,4.48,22.39,0.0,29.0,0.0,66.67,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.0647,0.0
64b12fe31be7560c,1,121,0.0,126.45,0.0,37.19,0.0,56.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1818,0.0
88be62d6c1e6dadb,3,611,33.33,154.66,50.08,48.61,1.0,282.0,3.0,50.0,1,0,0.0,1,0,0,0.0,0.0,100.0,3.0,0.1735,73.58
28d421729451c8ca,3,598,33.33,24.08,31.61,66.22,0.0,375.0,0.0,25.0,1,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.3194,6.15
69037fc7730e4225,2,600,50.0,279.0,30.0,18.0,6.0,400.0,0.0,100.0,1,0,0.0,1,0,0,0.0,0.0,100.0,35.0,0.2583,2.9
07a74004d964c7f4,2,513,0.0,385.96,0.0,33.33,0.0,96.0,0.0,25.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1072,0.68
095854a135e6db55,1,300,0.0,915.0,0.0,30.0,0.0,60.0,0.0,9.09,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.08,0.0
17923f676f100e16,2,70,50.0,141.43,0.0,38.57,1.0,14.0,0.0,0.0,1,0,50.0,1,0,0,0.0,0.0,100.0,4.0,0.1571,4.29
3e8118c1ab52f211,3,788,33.33,784.64,17.13,5.71,0.0,116.0,1.0,44.44,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0584,2.34
239d8e5359022f3b,2,489,50.0,145.4,18.4,55.21,1.0,256.0,0.0,40.0,1,0,0.0,1,0,0,0.0,0.0,100.0,1.0,0.2127,6.78
22e07d3da1aa3475,2,391,50.0,255.5,6.91,34.53,1.0,86.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,100.0,2.0,0.1049,5.78
8bd4200561c77a62,5,1187,20.0,235.05,33.36,47.77,1.0,392.0,1.0,14.29,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1912,5.7
450bcab0968562c4,1,219,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
53c10176e3bc7416,3,695,33.33,176.12,20.72,20.72,0.0,154.0,4.0,22.22,0,1,33.33,1,0,0,0.0,0.0,0.0,0.0,0.1122,4.14
bf2c8e01b07d3eb1,4,1127,50.0,976.66,11.18,12.78,1.0,281.0,2.0,45.95,0,2,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1207,5.75
739fd4fbb5d862f4,1,300,0.0,78.0,9.0,12.0,0.0,108.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.15,0.0
9f5e3c20ce40b344,2,380,0.0,471.32,54.47,52.11,0.0,213.0,0.0,20.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.2974,5.6
b2a78df161bd67f9,1,300,0.0,6.0,45.0,99.0,0.0,183.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.27,0.0
15ea371202eb25e1,2,535,0.0,358.32,68.97,55.51,1.0,222.0,0.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.2037,2.93
ffd3224638c01b57,4,1199,25.0,487.16,54.8,32.28,0.0,650.0,3.0,41.67,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2335,6.02
64ad3e3b0efa30bb,2,600,0.0,630.0,6.0,21.0,0.0,169.0,0.0,20.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.125,0.3
a4dc0f2b95df4cc1,2,364,50.0,89.01,0.0,7.42,2.0,27.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,100.0,2.0,0.0302,3.45
9508cc6184cb2450,2,333,0.0,518.92,10.81,21.62,0.0,85.0,0.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0931,1.95
09a4447655fd4b7b,3,483,0.0,50.31,18.63,0.0,0.0,65.0,0.0,0.0,0,0,66.67,1,0,0,0.0,0.0,0.0,0.0,0.06,1.31
72f890c5d421e705,1,223,0.0,605.38,12.11,16.14,0.0,27.0,1.0,66.67,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0583,0.0
3bc3f60b21cddc6a,2,348,100.0,512.07,5.17,12.93,2.0,72.0,0.0,33.33,2,0,0.0,1,0,0,0.0,0.0,100.0,9.5,0.1264,0.78
32feae6d9a1e5047,3,502,33.33,1072.11,12.55,51.99,0.0,238.0,1.0,35.0,0,1,33.33,1,0,0,0.0,0.0,0.0,0.0,0.1793,18.59
98a58c26c5b1ed17,2,600,0.0,340.5,16.5,16.5,0.0,147.0,1.0,46.15,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.12,3.8
117a06469813e4ef,2,528,50.0,760.23,3.41,95.45,0.0,193.0,1.0,30.77,1,0,0.0,1,0,0,0.0,0.0,100.0,37.0,0.2424,2.61
7cec3c4a5e7b6d68,1,300,0.0,0.0,27.0,9.0,0.0,117.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.1433,0.0
29162be25ebef5f0,1,114,0.0,1081.58,71.05,0.0,0.0,34.0,0.0,25.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.1053,0.0
02f484417a6fa69d,1,300,0.0,60.0,33.0,18.0,0.0,141.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.12,0.0
d35298b6df168456,3,900,0.0,960.0,10.0,32.0,0.0,383.0,1.0,25.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1356,0.74
39d309957c5c210d,1,39,100.0,415.38,69.23,46.15,1.0,23.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.3333,0.0
e0c6edcb5b5d0b90,5,1399,20.0,887.13,37.96,34.74,0.0,603.0,1.0,39.39,1,0,0.0,1,0,0,0.0,0.0,100.0,1.0,0.2416,1.76
710f0f8c5d5c9d41,5,975,20.0,181.85,57.23,40.62,3.0,617.0,0.0,0.0,1,0,20.0,0,0,0,0.0,0.0,100.0,21.0,0.2369,29.98
7d0a1968b38ca439,2,470,50.0,53.62,1.91,32.55,3.0,194.0,0.0,50.0,1,0,0.0,1,0,0,0.0,0.0,100.0,3.0,0.166,1.44
32c3ee378671a5d9,1,253,100.0,1568.77,3.56,3.56,0.0,52.0,1.0,50.0,1,0,0.0,1,0,0,0.0,0.0,100.0,36.0,0.1542,0.0
11583163f45c7b31,4,775,0.0,218.32,39.48,33.68,1.0,228.0,0.0,0.0,0,0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.169,5.87
7d6ceff6747f2de2,2,204,100.0,44.12,4.41,35.29,2.0,51.0,0.0,0.0,2,0,0.0,1,0,0,0.0,0.0,100.0,5.0,0.1471,6.85
f41b9f5efc7162d6,4,1200,0.0,322.5,33.0,16.5,0.0,442.0,0.0,38.46,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1692,3.27
a54660deb6a8489c,4,973,0.0,626.21,22.2,27.75,1.0,321.0,0.0,9.09,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1501,4.19
b6c37948cb226e8c,2,581,0.0,647.5,17.04,13.94,1.0,225.0,0.0,71.43,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.2169,3.3
260bd4cef10b033f,8,1682,12.5,271.82,28.36,16.59,3.0,522.0,0.0,20.0,1,0,50.0,0,0,0,0.0,0.0,100.0,3.0,0.1522,5.34
fc0a4053eb8a3a59,2,390,0.0,632.31,27.69,57.69,0.0,267.0,0.0,18.18,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.2538,3.97
85497ffd934ecf7e,2,316,100.0,1008.23,14.24,17.09,1.0,97.0,1.0,100.0,1,1,0.0,1,0,0,0.0,0.0,100.0,1.0,0.1835,0.75
0abcf6bc47191219,2,410,0.0,1227.07,6.59,24.15,0.0,79.0,0.0,35.71,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0878,2.48
9256f591b30c073e,3,675,33.33,592.0,28.0,36.0,0.0,262.0,2.0,27.27,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1748,10.41
c5ccd878231c5407,2,600,0.0,9.0,10.5,19.5,1.0,303.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2183,0.7
6967153c7edb4d87,2,445,0.0,0.0,14.16,28.31,0.0,273.0,0.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.3236,11.64
3be16d817b36098b,1,156,100.0,5.77,23.08,11.54,1.0,19.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0769,0.0
c940b42df95bbd28,1,46,0.0,1271.74,332.61,39.13,0.0,102.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,1.0435,0.0
0c25d0a5e8cdbf19,7,1742,0.0,37.2,35.13,43.4,0.0,562.0,0.0,0.0,0,0,42.86,0,0,0,0.0,0.0,0.0,0.0,0.159,6.7
03dee485905dbc9f,1,75,0.0,0.0,24.0,0.0,0.0,8.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.04,0.0
6d48a2df51749d91,2,230,0.0,1154.35,7.83,31.3,0.0,39.0,0.0,0.0,0,0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0783,2.54
49edd0d90f60fb7d,5,994,20.0,117.71,25.35,24.45,1.0,277.0,2.0,42.86,0,1,40.0,1,0,0,0.0,0.0,0.0,0.0,0.1167,5.96
1effd880e1f1bb30,5,1161,20.0,471.32,13.18,39.53,2.0,542.0,2.0,50.0,1,0,0.0,0,0,0,0.0,0.0,100.0,5.0,0.2506,7.1
333b9e5c723ac873,10,2360,20.0,837.84,56.82,27.84,4.0,950.0,1.0,23.81,2,0,20.0,1,0,0,0.0,0.0,50.0,5.0,0.2017,6.22
f264ba50b007f39e,2,600,0.0,100.5,36.0,52.5,1.0,249.0,1.0,25.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1883,2.3
87f8699fdcc2c404,3,900,0.0,427.0,34.0,53.0,0.0,681.0,0.0,50.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.3367,8.02
e0d3d9b564f95635,1,132,0.0,0.0,6.82,40.91,0.0,41.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1288,0.0
0f3a990526c5e706,1,135,0.0,306.67,46.67,46.67,0.0,118.0,0.0,12.5,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.3926,0.0
8e6654e9f0461b8f,1,300,0.0,273.0,6.0,114.0,0.0,280.0,0.0,50.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.4667,0.0
1af1170ed937cba7,3,702,66.67,1448.72,15.38,34.62,0.0,219.0,2.0,37.5,0,2,0.0,1,1,1,100.0,0.0,0.0,0.0,0.1937,9.66
3eeec2f53cebdf12,1,215,0.0,33.49,0.0,4.19,0.0,15.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0186,0.0
e803242fb2e41112,1,246,100.0,7.32,3.66,10.98,1.0,41.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,100.0,3.0,0.0854,0.0
b909a9a9688b5284,4,348,25.0,527.59,12.93,41.38,0.0,116.0,2.0,38.46,0,1,75.0,1,0,0,0.0,0.0,0.0,0.0,0.1466,29.34
06626b6287e1ae1e,3,827,66.67,327.57,45.71,16.32,0.0,229.0,1.0,30.0,1,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1439,5.53
f2f140ce7532e327,4,979,25.0,1015.83,38.61,51.48,1.0,368.0,4.0,54.17,0,1,25.0,1,0,0,0.0,0.0,0.0,0.0,0.2278,3.35
c739c2995a275314,4,975,25.0,582.46,21.23,22.15,0.0,262.0,0.0,38.46,1,0,0.0,1,0,0,0.0,0.0,100.0,13.0,0.1364,1.87
d7fe8c6b7d2872e5,2,279,0.0,0.0,3.23,3.23,0.0,8.0,0.0,0.0,0,0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0143,1.15
b1f21ce050035d58,4,957,25.0,811.6,64.89,41.38,0.0,354.0,5.0,71.43,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2163,11.98
42ac4020cba261ad,4,1200,0.0,849.75,24.75,42.0,0.0,665.0,0.0,34.29,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2367,8.36
4729c93ba705a3bf,2,459,0.0,29.41,29.41,17.65,0.0,75.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1046,2.46
e94085e821bd81de,10,2932,10.0,691.58,28.85,32.54,0.0,1304.0,1.0,32.26,1,0,10.0,1,0,0,0.0,0.0,100.0,30.0,0.2087,4.2
40a456a25d52ee65,3,900,0.0,111.0,108.0,52.0,0.0,666.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.3644,6.71
65db4065e2bc107d,3,563,0.0,214.21,47.96,31.97,0.0,188.0,0.0,28.57,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1652,3.33
eb70e786bbdf1d16,2,159,0.0,916.98,124.53,39.62,0.0,75.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.1824,4.42
a75a48bfe776b2c2,2,323,0.0,0.0,13.93,25.08,0.0,89.0,0.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.096,1.7
19f8a2f6eecd92ac,2,502,0.0,139.84,35.86,107.57,1.0,271.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.261,4.15
545092d13c67aa49,1,272,100.0,675.0,9.93,3.31,0.0,21.0,2.0,100.0,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0404,0.0
4a6dff1b260bcf61,1,300,0.0,906.0,12.0,57.0,0.0,79.0,0.0,50.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1367,0.0
a72a2a769fa5a2be,3,423,33.33,919.15,29.79,59.57,0.0,246.0,1.0,20.0,1,0,66.67,1,0,0,0.0,0.0,100.0,32.0,0.3333,14.4
aebaa8cec15b083d,1,300,0.0,18.0,6.0,30.0,0.0,209.0,0.0,25.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1967,0.0
31dbfbe4e7a6727c,2,600,0.0,40.5,9.0,19.5,0.0,428.0,1.0,33.33,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.3333,0.8
65cdf4ec31143d86,3,767,0.0,25.81,30.51,46.94,0.0,359.0,0.0,12.5,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.1982,4.83
a4a80dd7336ffd59,5,982,60.0,995.32,32.08,61.41,1.0,466.0,2.0,28.57,3,0,0.0,1,0,0,0.0,0.0,100.0,3.33,0.2363,14.53
34b96d52db1d26e6,3,695,0.0,29.78,23.31,25.9,1.0,394.0,0.0,0.0,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.2532,2.19
b4c57a8c2b773e82,2,600,0.0,288.0,33.0,37.5,0.0,306.0,0.0,12.5,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2,6.4
e530df53922f413e,1,165,0.0,0.0,10.91,10.91,0.0,13.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0303,0.0
d1053e55f00e53fe,2,576,0.0,40.62,23.44,17.19,0.0,127.0,1.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0903,2.31
48812daf291a4e23,3,880,0.0,753.75,6.14,8.18,0.0,135.0,1.0,27.27,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.0568,2.11
2526be54e6a0e62a,3,680,0.0,315.0,30.44,48.97,0.0,238.0,0.0,58.33,0,0,33.33,0,0,0,0.0,0.0,0.0,0.0,0.1779,5.05
7a47e068f8017019,2,338,0.0,308.88,5.33,5.33,1.0,70.0,0.0,100.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.074,0.72
5095b0920a3602aa,3,900,0.0,586.0,69.0,15.0,0.0,364.0,0.0,7.69,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1944,7.74
776d4262c4da38bf,3,304,33.33,44.41,26.64,41.45,1.0,107.0,0.0,0.0,1,0,66.67,1,0,0,0.0,0.0,100.0,3.0,0.1546,5.83
0978385b2bd9ef9b,2,358,0.0,1058.38,0.0,2.51,0.0,56.0,1.0,20.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0531,1.19
ca36633b80be4a78,2,541,0.0,277.82,1.66,48.24,0.0,187.0,2.0,100.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.1793,7.9
1235b31de15d0c6e,4,690,0.0,1061.74,15.65,3.91,0.0,106.0,2.0,83.33,0,0,75.0,1,0,0,0.0,0.0,0.0,0.0,0.042,1.33
4948e412fa6ab67d,1,300,0.0,966.0,6.0,9.0,0.0,31.0,0.0,66.67,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.05,0.0
26e3f3928b1891d9,5,1389,20.0,436.72,29.16,49.24,0.0,498.0,1.0,12.0,0,1,20.0,1,0,0,0.0,0.0,0.0,0.0,0.1533,6.02
82529ce93cd9a2cf,4,791,0.0,339.06,22.76,21.62,0.0,238.0,0.0,21.74,0,0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.1226,14.2
f3ca6908f78efebe,2,244,0.0,243.44,0.0,3.69,0.0,26.0,0.0,50.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.0369,2.86
b39f7a6c2be17ee8,2,518,50.0,595.95,38.22,48.65,1.0,172.0,0.0,40.0,1,0,0.0,1,0,0,0.0,0.0,100.0,1.0,0.1873,0.52
f7467152fd9f18a2,7,2089,14.29,1078.36,35.76,28.0,3.0,688.0,9.0,75.0,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1508,2.44
fd7ab338e4953644,1,231,0.0,0.0,11.69,3.9,0.0,41.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.039,0.0
2cfba6c837c03ed0,1,300,0.0,0.0,48.0,42.0,0.0,304.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.4067,0.0
2caf993f53541fa1,1,300,0.0,1722.0,30.0,63.0,0.0,128.0,0.0,57.14,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.3267,0.0
a44020ea2e8cd026,1,28,100.0,0.0,64.29,0.0,1.0,8.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,100.0,1.0,0.2143,0.0
001eb2ab0f30e7ea,1,300,0.0,837.0,9.0,21.0,0.0,114.0,0.0,18.18,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1933,0.0
cda1099995b46cc2,3,795,0.0,12.45,26.04,15.85,1.0,432.0,0.0,0.0,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.1547,4.07
914a897455693650,2,595,0.0,0.0,0.0,12.1,0.0,120.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0639,3.6
2975297f505e9447,1,297,100.0,260.61,27.27,36.36,2.0,124.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,100.0,5.0,0.2121,0.0
950d0ef5c17157c5,5,1498,20.0,249.93,52.27,27.04,2.0,433.0,0.0,16.67,1,0,0.0,1,0,0,0.0,0.0,100.0,9.0,0.1522,3.87
036e96c1c12b8a59,2,600,0.0,481.5,4.5,12.0,0.0,183.0,0.0,45.45,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1417,1.7
5c10da56d712ac9c,1,300,0.0,174.0,24.0,21.0,0.0,114.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1,0.0
4a043165cf47cab2,2,331,0.0,222.96,13.6,5.44,0.0,39.0,0.0,33.33,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0363,2.24
50a28b9f8314e008,3,809,33.33,1421.76,8.9,15.57,0.0,154.0,5.0,48.57,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0977,2.05
da4628f173337902,2,330,0.0,400.91,19.09,54.55,0.0,105.0,2.0,25.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1606,2.0
01fed6f61ebea01f,3,764,0.0,546.6,15.31,45.94,0.0,282.0,0.0,41.67,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1754,6.61
84512339473dd300,1,253,0.0,996.05,7.11,3.56,0.0,29.0,1.0,55.56,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.0435,0.0
0c258d1d8e16e5f1,3,521,0.0,518.23,8.64,25.91,1.0,226.0,0.0,50.0,0,0,66.67,1,0,0,0.0,0.0,0.0,0.0,0.1478,3.27
b15862fcd6ded451,1,300,0.0,33.0,3.0,15.0,0.0,29.0,1.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.04,0.0
69888118d968ba52,1,247,0.0,229.55,10.93,21.86,0.0,26.0,0.0,66.67,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0729,0.0
568bbad0eaced57c,4,933,25.0,98.39,10.61,33.76,0.0,305.0,2.0,0.0,1,0,25.0,1,0,0,0.0,0.0,100.0,14.0,0.1501,3.56
684d3aee255a3d09,2,536,0.0,151.12,6.72,30.22,0.0,137.0,0.0,22.22,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0933,2.27
87e2468b986ebb79,2,384,0.0,0.0,23.44,18.75,0.0,71.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.0885,1.71
